id,lat,lon
3009867789,54.8520098,38.2427936
3009867790,54.8520195,38.2448063
3009867791,54.8520308,38.2405819
3009867792,54.8520325,38.2408318
3009867793,54.8520626,38.2408292
3009867794,54.8520720,38.2390519
3009867795,54.8520769,38.2384144
3009867796,54.8520775,38.2383431
3009867797,54.8520781,38.2382592
3009867798,54.8520817,38.2447963
3009867799,54.8521231,38.2447443
3009867800,54.8521591,38.2381625
3009867801,54.8521748,38.2428084
3009867802,54.8521772,38.2356696
3009867803,54.8521985,38.2431485
3009867804,54.8522037,38.2356977
3009867805,54.8522038,38.2356216
3009867806,54.8522061,38.2381466
3009867807,54.8522281,38.2408146
3009867808,54.8522318,38.2430681
3009867809,54.8522370,38.2390519
3009867810,54.8522378,38.2380999
3009867811,54.8522401,38.2382374
3009867812,54.8522408,38.2383210
3009867813,54.8522679,38.2349906
3009867814,54.8522769,38.2428176
3009867815,54.8522815,38.2383155
3009867816,54.8523082,38.2408090
3009867817,54.8523096,38.2383444
3009867818,54.8523234,38.2383903
3009867819,54.8523581,38.2390551
3009867820,54.8524720,38.2335266
3009867821,54.8527688,38.2317035
3011976552,54.8354938,38.1743400
3011976553,54.8354979,38.2402929
3011976554,54.8354725,38.2419280
3011976555,54.8354875,38.2427220
3011976559,54.8356247,38.2401290
3011976560,54.8356247,38.2403536
3011976562,54.8356532,38.2397492
3011976563,54.8356921,38.2408184
3011976564,54.8357357,38.2395786
3011976565,54.8358092,38.2406839
3011976568,54.8365453,38.2389664
3011976569,54.8395058,38.2493807
3011976570,54.8395203,38.1899315
3064888195,54.8467100,38.2495315
3064888196,54.8478751,38.2439204
3064888197,54.8461678,38.2507440
3064888198,54.8462653,38.2502518
3064888199,54.8463169,38.2502732
3064888200,54.8463288,38.2509137
3064888201,54.8463499,38.2503635
3064888202,54.8463873,38.2500272
3064888203,54.8464049,38.2493630
3064888204,54.8464105,38.2495705
3064888205,54.8464329,38.2496840
3064888206,54.8464403,38.2491977
3064888207,54.8464609,38.2497423
3064888208,54.8464702,38.2491685
3064888209,54.8464881,38.2499201
3064888210,54.8465094,38.2491782
3064888211,54.8465103,38.2497839
3064888212,54.8465324,38.2496748
3064888213,54.8465716,38.2499355
3064888214,54.8465760,38.2498488
3064888215,54.8465830,38.2496645
3064888216,54.8465837,38.2493929
3064888217,54.8465841,38.2497748
3064888218,54.8465953,38.2492593
3064888219,54.8466232,38.2494391
3064888220,54.8466236,38.2496109
3064888221,54.8466850,38.2504937
3064888222,54.8466878,38.2498896
3064888223,54.8467084,38.2499256
3064888224,54.8467106,38.2503974
3064888225,54.8467666,38.2494381
3064888226,54.8467679,38.2496099
3064888227,54.8468011,38.2494853
3064888228,54.8468014,38.2495709
3064888229,54.8468112,38.2497904
3064888230,54.8468137,38.2497326
3064888231,54.8468190,38.2499189
3064888232,54.8468206,38.2498659
3064888233,54.8471494,38.2494828
3064888234,54.8471497,38.2495684
3064888235,54.8471717,38.2491430
3064888236,54.8471761,38.2494351
3064888237,54.8471786,38.2496069
3064888238,54.8471817,38.2498139
3064888239,54.8471837,38.2499437
3064888240,54.8472893,38.2503949
3064888241,54.8472958,38.2499513
3064888242,54.8472977,38.2498211
3064888243,54.8475579,38.2495154
3064888244,54.8476284,38.2494317
3064888245,54.8476288,38.2496035
3064888246,54.8476693,38.2497692
3064888247,54.8476773,38.2504299
3064888248,54.8476757,38.2496489
3064888249,54.8476858,38.2493834
3064888250,54.8476869,38.2499765
3064888251,54.8476944,38.2491857
3064888252,54.8477028,38.2496019
3064888253,54.8477098,38.2494343
3064888254,54.8477784,38.2499237
3064888255,54.8478494,38.2437357
3064888256,54.8478746,38.2435571
3064888257,54.8478926,38.2437414
3064888258,54.8479006,38.2435606
3064888259,54.8479582,38.2439342
3064888260,54.8481368,38.2500054
3064888261,54.8481407,38.2498760
3064888262,54.8481444,38.2497542
3064888264,54.8490032,38.2440369
3064888265,54.8490488,38.2425308
3064888266,54.8490504,38.2446589
3064888267,54.8489526,38.2506209
3064888268,54.8490555,38.2445179
3064888269,54.8490572,38.2444377
3064888270,54.8490662,38.2442475
3064888271,54.8490719,38.2441054
3064888272,54.8491348,38.2442559
3064888273,54.8491406,38.2441138
3064888274,54.8492923,38.2440695
3064888275,54.8493389,38.2425542
3064888276,54.8495702,38.2425729
3064888277,54.8500200,38.2518818
3064888278,54.8502448,38.2445902
3064888279,54.8502506,38.2444424
3064888280,54.8502610,38.2441786
3064888281,54.8505030,38.2444754
3064888282,54.8505112,38.2442067
3064888283,54.8505542,38.2427422
3064888284,54.8505571,38.2426628
3064888285,54.8506919,38.2510194
3064888286,54.8508139,38.2445084
3064888287,54.8508730,38.2444479
3064888288,54.8509050,38.2436132
3064888289,54.8509750,38.2435197
3064888290,54.8509777,38.2432543
3064888291,54.8510075,38.2444635
3064888292,54.8510320,38.2446903
3064888293,54.8510374,38.2445265
3064888294,54.8510395,38.2436288
3064888295,54.8510575,38.2439632
3064888296,54.8510651,38.2444452
3064888297,54.8510709,38.2442930
3064888298,54.8511130,38.2435240
3064888299,54.8511138,38.2434408
3064888300,54.8511267,38.2442994
3064888301,54.8511368,38.2440374
3064888302,54.8512074,38.2445402
3064888303,54.8512090,38.2442894
3064888304,54.8512183,38.2440469
3064888305,54.8512261,38.2434444
3064888306,54.8512280,38.2432622
3064888307,54.8513202,38.2444747
3064888308,54.8513268,38.2443030
3064888309,54.8513824,38.2445527
3064888310,54.8513953,38.2440021
3064888311,54.8514094,38.2511862
3064888312,54.8515131,38.2517067
3064888313,54.8515672,38.2512099
3064888314,54.8528607,38.2504052
3064888315,54.8528682,38.2503378
3064888316,54.8528916,38.2511130
3064888317,54.8529095,38.2511150
3064888318,54.8529411,38.2517552
3064888319,54.8529559,38.2513591
3064888320,54.8530438,38.2511264
3064888321,54.8530465,38.2517671
3064888322,54.8530564,38.2507888
3064888323,54.8530615,38.2513648
3064888324,54.8530682,38.2506047
3064888325,54.8530836,38.2507919
3064888326,54.8530874,38.2511313
3064888327,54.8530905,38.2506072
3064888328,54.8533000,38.2504168
3064888329,54.8533068,38.2504863
3064888330,54.8534636,38.2516364
3064888331,54.8537099,38.2506646
3064888332,54.8537752,38.2512708
3064888333,54.8537808,38.2509888
3064888334,54.8538278,38.2506369
3064888335,54.8538461,38.2514135
3064888336,54.8538490,38.2511595
3064888337,54.8538667,38.2516793
3064888338,54.8538754,38.2507057
3064888339,54.8538886,38.2509899
3064888340,54.8538938,38.2508294
3064910630,54.8392273,38.2460788
3064910631,54.8372489,38.2405817
3064910632,54.8373030,38.2404786
3064910833,54.8377613,38.2464933
3064910834,54.8378753,38.2470016
3064910835,54.8379131,38.2470231
3064910836,54.8389749,38.2458868
3064910837,54.8389941,38.2461432
3064910838,54.8390469,38.2467951
3064910839,54.8390619,38.2462942
3064910840,54.8393951,38.2462071
3064910841,54.8394363,38.2466875
3064910842,54.8397928,38.2456614
3064910843,54.8398031,38.2457755
3064910844,54.8398322,38.2460919
3064910845,54.8398758,38.2465661
3064910846,54.8402148,38.2456535
3064910847,54.8402682,38.2462636
3064910848,54.8406942,38.2455714
3064910849,54.8407082,38.2457203
3064910850,54.8407233,38.2455637
3064910851,54.8407364,38.2457128
3064910852,54.8421102,38.2386314
3064910853,54.8421680,38.2386735
3064910854,54.8422147,38.2387578
3064910855,54.8423537,38.2458108
3064910856,54.8423883,38.2457226
3064910857,54.8428679,38.2455423
3064910858,54.8428717,38.2454540
3065204512,54.8373090,38.2444940
3065204513,54.8373818,38.2446641
3065204514,54.8375156,38.2446309
3065204515,54.8378149,38.2432775
3065204516,54.8378852,38.2439791
3065204517,54.8379261,38.2433430
3065204518,54.8379473,38.2435549
3065204519,54.8379557,38.2436386
3065204520,54.8379770,38.2438505
3065204521,54.8380798,38.2432966
3065204522,54.8381010,38.2435084
3065204523,54.8381094,38.2435922
3065204524,54.8381306,38.2438041
3065204525,54.8381714,38.2431698
3065204526,54.8382417,38.2438714
3065550228,54.8404003,38.2458727
3065550229,54.8406809,38.2456550
3065550230,54.8416498,38.2454146
3065550231,54.8410200,38.2459035
3065550232,54.8331325,38.2472785
3065550533,54.8353866,38.2441395
3065550534,54.8356235,38.2440769
3065550535,54.8356641,38.2439916
3065550536,54.8356670,38.2444696
3065550537,54.8356682,38.2448570
3065550538,54.8357201,38.2440507
3065550539,54.8357962,38.2460455
3065550540,54.8359483,38.2440958
3065550541,54.8359715,38.2457777
3065550542,54.8359808,38.2458732
3065550543,54.8359826,38.2444772
3065550544,54.8361222,38.2457331
3065550545,54.8361316,38.2458286
3065550546,54.8363357,38.2439906
3065550547,54.8363701,38.2443720
3065550548,54.8369729,38.2437883
3065550549,54.8369919,38.2439731
3065550550,54.8370014,38.2431381
3065550551,54.8370356,38.2434713
3065550552,54.8371441,38.2430940
3065550553,54.8371783,38.2434272
3065550554,54.8372757,38.2405306
3065550555,54.8373018,38.2436867
3065550556,54.8373207,38.2438715
3065550557,54.8373226,38.2410153
3065550558,54.8376412,38.2409177
3065550559,54.8377464,38.2419490
3065550560,54.8378501,38.2464681
3065550561,54.8378930,38.2469120
3065550562,54.8382804,38.2401455
3065550563,54.8383621,38.2409514
3065550564,54.8383742,38.2411201
3065550565,54.8384438,38.2409337
3065550566,54.8384559,38.2411024
3065550567,54.8387062,38.2412061
3065550568,54.8387136,38.2413058
3065550569,54.8387577,38.2416319
3065550570,54.8387956,38.2411860
3065550571,54.8387970,38.2420465
3065550572,54.8388030,38.2412858
3065550573,54.8388393,38.2466500
3065550574,54.8390309,38.2465970
3065550575,54.8391603,38.2396342
3065550576,54.8391773,38.2398017
3065550577,54.8391822,38.2415441
3065550578,54.8391932,38.2416723
3065550579,54.8392443,38.2414751
3065550580,54.8392995,38.2414609
3065550581,54.8393598,38.2415968
3065550582,54.8394094,38.2418807
3065550583,54.8394201,38.2464988
3065550584,54.8394246,38.2402773
3065550585,54.8394493,38.2405324
3065550586,54.8394799,38.2409420
3065550587,54.8394985,38.2419296
3065550588,54.8395114,38.2412585
3065550589,54.8395205,38.2422371
3065550590,54.8395695,38.2419685
3065550591,54.8395754,38.2399768
3065550592,54.8395922,38.2425005
3065550593,54.8395995,38.2402263
3065550594,54.8396101,38.2399013
3065550595,54.8396162,38.2399649
3065550596,54.8396501,38.2398352
3065550597,54.8396552,38.2398881
3065550598,54.8396564,38.2403001
3065550599,54.8396722,38.2434103
3065550600,54.8396726,38.2404672
3065550601,54.8397073,38.2400856
3065550602,54.8397121,38.2426551
3065550603,54.8397261,38.2402797
3065550604,54.8397678,38.2425756
3065550605,54.8397781,38.2426800
3065550606,54.8398162,38.2430710
3065550607,54.8398265,38.2431754
3065550608,54.8398439,38.2438136
3065550609,54.8398582,38.2463745
3065550610,54.8398770,38.2437818
3065550611,54.8399510,38.2425211
3065550612,54.8399613,38.2426254
3065550613,54.8399994,38.2430165
3065550614,54.8400097,38.2431209
3065550615,54.8400142,38.2397289
3065550616,54.8400394,38.2399887
3065550617,54.8401457,38.2407416
3065550618,54.8401773,38.2410581
3065550619,54.8401936,38.2454116
3065550620,54.8402521,38.2460795
3065550621,54.8403528,38.2462413
3065550622,54.8403824,38.2462339
3065550623,54.8403922,38.2463446
3065550624,54.8405122,38.2417121
3065550625,54.8405395,38.2459552
3065550626,54.8405439,38.2460030
3065550627,54.8405473,38.2453216
3065550628,54.8405592,38.2454609
3065550629,54.8405607,38.2461865
3065550630,54.8406538,38.2461618
3065550631,54.8406639,38.2462724
3065550632,54.8406910,38.2435610
3065550633,54.8407257,38.2457156
3065550634,54.8407467,38.2459498
3065550635,54.8407483,38.2459680
3065550636,54.8407631,38.2461328
3065550637,54.8407729,38.2452633
3065550638,54.8408066,38.2461212
3065550639,54.8408164,38.2462319
3065550640,54.8408477,38.2461107
3065550641,54.8408644,38.2462993
3065550642,54.8408767,38.2455101
3065550643,54.8408916,38.2452915
3065550644,54.8409222,38.2460927
3065550645,54.8409371,38.2462799
3065550646,54.8410347,38.2453810
3065550647,54.8410888,38.2390684
3065550648,54.8412639,38.2457737
3065550649,54.8412793,38.2459403
3065550650,54.8414140,38.2457319
3065550651,54.8414294,38.2458985
3065550652,54.8414416,38.2456263
3065550653,54.8414658,38.2458891
3065550654,54.8414694,38.2457561
3065550655,54.8416728,38.2388451
3065550656,54.8419210,38.2454929
3065550657,54.8419219,38.2453172
3065550658,54.8419453,38.2457557
3065550659,54.8419485,38.2456182
3065550660,54.8419655,38.2458118
3065550661,54.8419811,38.2459895
3065550662,54.8419845,38.2458067
3065550663,54.8421706,38.2387131
3065550664,54.8426064,38.2432098
3065550665,54.8428029,38.2455947
3065550666,54.8427867,38.2450700
3065550667,54.8428677,38.2450469
3066252379,54.8425281,38.2411014
3066252380,54.8425852,38.2409672
3066252381,54.8426966,38.2429243
3066252382,54.8427090,38.2429542
3066252383,54.8427214,38.2431683
3066252384,54.8427272,38.2431344
3066252385,54.8429811,38.2455836
3066252386,54.8430255,38.2455918
3066252387,54.8442726,38.2427679
3066252388,54.8443948,38.2439924
3066252389,54.8448117,38.2426057
3066252390,54.8449339,38.2438302
3066252391,54.8453276,38.2446001
3066252392,54.8453826,38.2445860
3066252393,54.8454013,38.2424282
3066252394,54.8455235,38.2436527
3066456763,54.8443309,38.2385759
3066456764,54.8435362,38.2402443
3066456765,54.8404453,38.2409680
3066456766,54.8404743,38.2409599
3066456767,54.8405489,38.2409272
3066456768,54.8405877,38.2409164
3066456769,54.8408655,38.2413721
3066456770,54.8408744,38.2414595
3066456771,54.8409518,38.2413455
3066456772,54.8409607,38.2414329
3066456773,54.8410667,38.2417168
3066456774,54.8411839,38.2429546
3066456775,54.8412298,38.2451061
3066456776,54.8412392,38.2452100
3066456777,54.8413070,38.2450850
3066456778,54.8413164,38.2451889
3066456779,54.8414168,38.2416169
3066456780,54.8415340,38.2428546
3066456781,54.8418903,38.2445205
3066456782,54.8419192,38.2448331
3066456783,54.8422494,38.2444207
3066456784,54.8422782,38.2447333
3066456785,54.8423154,38.2386275
3066456786,54.8423937,38.2394249
3066456787,54.8425166,38.2407473
3066456788,54.8425324,38.2416026
3066456789,54.8425347,38.2408624
3066456790,54.8425600,38.2407529
3066456791,54.8425973,38.2392436
3066456792,54.8426052,38.2415810
3066456793,54.8427478,38.2430334
3066456794,54.8427547,38.2390269
3066456795,54.8427667,38.2391862
3066456796,54.8428007,38.2455546
3066456797,54.8428193,38.2454072
3066456798,54.8429003,38.2453818
3066456799,54.8429680,38.2422793
3066456800,54.8429741,38.2394869
3066456801,54.8429759,38.2453580
3066456802,54.8429844,38.2454495
3066456803,54.8429896,38.2389736
3066456804,54.8429993,38.2378434
3066456805,54.8430016,38.2391329
3066456806,54.8430029,38.2454964
3066456807,54.8430057,38.2379089
3066456808,54.8430256,38.2396172
3066456809,54.8430336,38.2429471
3066456810,54.8430357,38.2455162
3066456811,54.8430360,38.2397233
3066456812,54.8430434,38.2378304
3066456813,54.8430498,38.2378959
3066456814,54.8430670,38.2455113
3066456815,54.8431381,38.2376803
3066456816,54.8431461,38.2379110
3066456817,54.8431579,38.2389298
3066456818,54.8431682,38.2390350
3066456819,54.8431925,38.2390279
3066456820,54.8432066,38.2391725
3066456821,54.8432138,38.2388820
3066456822,54.8432168,38.2389125
3066456823,54.8432217,38.2391681
3066456824,54.8432320,38.2392730
3066456825,54.8432678,38.2454554
3066456826,54.8432831,38.2455865
3066456827,54.8432840,38.2391684
3066456828,54.8432885,38.2388222
3066456829,54.8432921,38.2388590
3066456830,54.8432925,38.2392552
3066456831,54.8433152,38.2393866
3066456832,54.8433284,38.2395282
3066457133,54.8433387,38.2396342
3066457134,54.8433587,38.2388015
3066457135,54.8433639,38.2391179
3066457136,54.8433664,38.2391441
3066457137,54.8433784,38.2390031
3066457138,54.8434085,38.2389942
3066457139,54.8434179,38.2405916
3066457140,54.8434190,38.2391017
3066457141,54.8434517,38.2403271
3066457142,54.8434577,38.2403887
3066457143,54.8434812,38.2413216
3066457144,54.8434902,38.2401229
3066457145,54.8435000,38.2392990
3066457146,54.8435085,38.2403104
3066457147,54.8435206,38.2401139
3066457148,54.8435220,38.2417862
3066457149,54.8435237,38.2401454
3066457150,54.8435272,38.2415081
3066457151,54.8435392,38.2416279
3066457152,54.8435453,38.2403328
3066457153,54.8435482,38.2403621
3066457154,54.8435497,38.2421011
3066457155,54.8435567,38.2401357
3066457156,54.8435751,38.2403240
3066457157,54.8435945,38.2414878
3066457158,54.8436065,38.2416076
3066457159,54.8438857,38.2399186
3066457160,54.8439135,38.2416705
3066457161,54.8439640,38.2388082
3066457162,54.8439776,38.2400256
3066457163,54.8440470,38.2385266
3066457164,54.8441379,38.2386021
3066457165,54.8441492,38.2387244
3066457166,54.8441665,38.2386545
3066457167,54.8441726,38.2387172
3066457168,54.8441846,38.2388410
3066457169,54.8443273,38.2392464
3066457170,54.8443277,38.2440878
3066457171,54.8443373,38.2441874
3066457172,54.8444065,38.2387760
3066457173,54.8444210,38.2440607
3066457174,54.8444306,38.2441603
3066457175,54.8444342,38.2385760
3066457176,54.8444373,38.2396887
3066457177,54.8444551,38.2398725
3066457178,54.8444629,38.2385034
3066457179,54.8444936,38.2396722
3066457180,54.8444965,38.2386459
3066457181,54.8445062,38.2387460
3066457182,54.8445292,38.2385827
3066457183,54.8445462,38.2387329
3066457184,54.8445633,38.2398407
3066457185,54.8446025,38.2397367
3066457186,54.8446162,38.2383585
3066457187,54.8448032,38.2382368
3066457188,54.8450558,38.2353419
3066457189,54.8451369,38.2355495
3066457190,54.8451732,38.2380984
3066457191,54.8452067,38.2351640
3066457192,54.8452316,38.2380218
3066457193,54.8452366,38.2359450
3066457194,54.8452881,38.2448756
3066457195,54.8453056,38.2362348
3066457196,54.8453298,38.2377400
3066457197,54.8453618,38.2350725
3066457198,54.8453995,38.2374335
3066457199,54.8454095,38.2373100
3066457200,54.8455767,38.2348822
3066457201,54.8456891,38.2347141
3066457202,54.8457275,38.2346968
3066457203,54.8457759,38.2346993
3066457204,54.8458158,38.2347265
3066457205,54.8458414,38.2346993
3066457206,54.8458713,38.2344942
3066457207,54.8459823,38.2342272
3066457208,54.8460136,38.2340962
3066457209,54.8460833,38.2339974
3066457210,54.8462275,38.2339028
3066457211,54.8462331,38.2446044
3066457212,54.8463925,38.2337770
3066457213,54.8464002,38.2345559
3066457214,54.8464201,38.2346893
3066457215,54.8464957,38.2398023
3066457216,54.8465679,38.2418127
3066457217,54.8465986,38.2339100
3066457218,54.8466187,38.2340785
3066457219,54.8466307,38.2344422
3066457220,54.8466558,38.2417756
3066457221,54.8466713,38.2338838
3066457222,54.8466899,38.2418470
3066457223,54.8466914,38.2340524
3066457224,54.8468532,38.2444265
3066457225,54.8469128,38.2442912
3066457226,54.8469216,38.2444068
3066457227,54.8469440,38.2337253
3066457228,54.8469808,38.2300807
3066457229,54.8469824,38.2340475
3066457230,54.8470801,38.2339425
3066457231,54.8470881,38.2340095
3066457232,54.8470921,38.2395159
3066457233,54.8471123,38.2439855
3066457234,54.8471177,38.2298551
3066457235,54.8471203,38.2440894
3066457236,54.8471512,38.2337783
3066457237,54.8471543,38.2336497
3066457238,54.8471670,38.2339113
3066457239,54.8471689,38.2337719
3066457240,54.8471883,38.2439679
3066457241,54.8471963,38.2440718
3066457242,54.8472192,38.2433953
3066457243,54.8472375,38.2336786
3066457244,54.8472438,38.2437001
3066457245,54.8472600,38.2338677
3066457246,54.8472934,38.2434380
3066457247,54.8473015,38.2336556
3066457248,54.8473132,38.2436832
3066457249,54.8473240,38.2338446
3066457250,54.8473302,38.2432314
3066457251,54.8473410,38.2433657
3066457252,54.8473469,38.2434250
3066457253,54.8473659,38.2436604
3066457254,54.8473948,38.2304941
3066457255,54.8474067,38.2432128
3066457256,54.8474413,38.2436421
3066457257,54.8474537,38.2419961
3066457258,54.8475015,38.2301236
3066457259,54.8475297,38.2295424
3066457260,54.8476008,38.2294992
3066457261,54.8476041,38.2300293
3066457262,54.8476187,38.2414729
3066457263,54.8476392,38.2435486
3066457264,54.8476564,38.2304784
3066457265,54.8476613,38.2294819
3066457266,54.8476869,38.2424665
3066457267,54.8477005,38.2294868
3066457268,54.8477085,38.2435578
3066457269,54.8477563,38.2424758
3066457270,54.8477574,38.2295375
3066457271,54.8477809,38.2440629
3066457272,54.8478298,38.2389406
3066457273,54.8478563,38.2296227
3066457274,54.8479459,38.2296784
3066457275,54.8479957,38.2296722
3066457276,54.8480280,38.2388916
3066457277,54.8480484,38.2296475
3066457278,54.8480881,38.2300904
3066457279,54.8481452,38.2295664
3066457280,54.8481473,38.2415745
3066457281,54.8481494,38.2294330
3066457282,54.8481537,38.2292550
3066457283,54.8481724,38.2407548
3066457284,54.8481968,38.2300467
3066457285,54.8482149,38.2291339
3066457286,54.8482461,38.2300537
3066457287,54.8482521,38.2307196
3066457288,54.8482833,38.2300380
3066457289,54.8483100,38.2290647
3066457290,54.8483286,38.2299821
3066457291,54.8483890,38.2299279
3066457292,54.8484494,38.2290350
3066457293,54.8484987,38.2306532
3066457294,54.8485573,38.2289759
3066457295,54.8486315,38.2297321
3066457296,54.8486677,38.2297286
3066457297,54.8487754,38.2295993
3066457298,54.8487923,38.2287294
3066457299,54.8488076,38.2305361
3066457300,54.8488317,38.2295574
3066457301,54.8488687,38.2287049
3066457302,54.8489291,38.2287259
3066457303,54.8489656,38.2295416
3066457304,54.8489867,38.2295259
3066457305,54.8490018,38.2295364
3066457306,54.8490177,38.2288517
3066457307,54.8490189,38.2295679
3066457308,54.8490483,38.2306214
3066457309,54.8490941,38.2289705
3066457310,54.8491109,38.2306139
3066457311,54.8491386,38.2296378
3066457312,54.8491505,38.2290020
3066457313,54.8491778,38.2306312
3066457314,54.8491863,38.2296475
3066457315,54.8492205,38.2297983
3066457316,54.8492330,38.2289740
3066457317,54.8492618,38.2306980
3066457318,54.8492952,38.2294629
3066457319,54.8493016,38.2306980
3066457320,54.8493155,38.2289566
3066457321,54.8493310,38.2332115
3066457322,54.8493880,38.2293939
3066457323,54.8493884,38.2300133
3066457324,54.8494953,38.2293659
3066457325,54.8495127,38.2290509
3066457326,54.8496717,38.2291243
3066457327,54.8497956,38.2305538
3066457328,54.8497972,38.2296630
3066457329,54.8498139,38.2304358
3066457330,54.8498205,38.2306545
3066457331,54.8498686,38.2302976
3066457332,54.8498851,38.2297997
3066457333,54.8499183,38.2301249
3066457334,54.8499216,38.2299177
3066457335,54.8499812,38.2308963
3066457336,54.8502530,38.2311035
3076351540,54.8373491,38.2473228
3076351541,54.8377441,38.2471502
3076351542,54.8377511,38.2472319
3076351543,54.8377548,38.2464296
3076351544,54.8378344,38.2472130
3076351545,54.8449612,38.2460099
3076351546,54.8449623,38.2459925
3076351547,54.8449634,38.2460270
3076351548,54.8449666,38.2459767
3076351549,54.8449687,38.2460419
3076351550,54.8449736,38.2459641
3076351551,54.8449765,38.2460531
3076351552,54.8449826,38.2459562
3076351553,54.8449859,38.2460592
3076351554,54.8449926,38.2459538
3076351555,54.8449960,38.2460597
3076351556,54.8450025,38.2459572
3076351557,54.8450056,38.2460544
3076351558,54.8450112,38.2459659
3076351559,54.8450137,38.2460441
3076351560,54.8450179,38.2459791
3076351561,54.8450195,38.2460297
3076351562,54.8450217,38.2459953
3076351563,54.8450222,38.2460128
3078217998,54.8721227,38.1765512
3078217999,54.8731968,38.1786965
3078218000,54.8736377,38.1810926
3078218001,54.8747037,38.1790030
3078218002,54.8757136,38.1790503
3078218003,54.8736258,38.2153460
3078218004,54.8670125,38.2423201
3089299782,54.8438402,38.2429029
3089299783,54.8455839,38.2446346
3089299784,54.8380387,38.2452757
3089299785,54.8381394,38.2463859
3089299786,54.8389051,38.2450454
3089299787,54.8389149,38.2446752
3089299788,54.8389439,38.2450350
3089299789,54.8396799,38.2448209
3089299790,54.8397370,38.2444354
3089299791,54.8397559,38.2456716
3089299792,54.8397682,38.2447952
3089299793,54.8405043,38.2416307
3089299794,54.8405075,38.2415815
3089299795,54.8405311,38.2415459
3089299796,54.8406624,38.2407570
3089299797,54.8406884,38.2413892
3089299798,54.8406958,38.2413742
3089299799,54.8407040,38.2413374
3089299800,54.8407051,38.2412526
3089299801,54.8414520,38.2475452
3089299802,54.8414584,38.2466730
3089299803,54.8417798,38.2470585
3089299804,54.8419179,38.2472403
3089299805,54.8419780,38.2478393
3089299806,54.8420719,38.2403426
3089299807,54.8421283,38.2408775
3089299808,54.8421661,38.2467129
3089299809,54.8422023,38.2471665
3089299810,54.8423222,38.2402778
3089299811,54.8423663,38.2407322
3089299812,54.8423664,38.2403042
3089299813,54.8423739,38.2408109
3089299814,54.8424005,38.2402575
3089299815,54.8424149,38.2407985
3089299816,54.8427593,38.2431503
3089299817,54.8427979,38.2443299
3089299818,54.8428728,38.2443071
3089299819,54.8430447,38.2430663
3089299820,54.8430786,38.2434285
3089299821,54.8431526,38.2442219
3089299822,54.8432315,38.2450666
3089299823,54.8434698,38.2433089
3089299824,54.8434722,38.2412174
3089299825,54.8435432,38.2441030
3089299826,54.8436211,38.2449490
3089299827,54.8436911,38.2427485
3089299828,54.8437016,38.2428585
3089299829,54.8437336,38.2413567
3089299830,54.8437368,38.2432272
3089299831,54.8437399,38.2414245
3089299832,54.8438120,38.2406537
3089299833,54.8438844,38.2413791
3089299834,54.8440621,38.2417964
3089299835,54.8440648,38.2426357
3089299836,54.8440771,38.2419419
3089299837,54.8441688,38.2417633
3089299838,54.8441837,38.2419088
3089299839,54.8442518,38.2430697
3089299840,54.8443412,38.2438599
3089299841,54.8449831,38.2445376
3089299842,54.8450203,38.2449524
3089299844,54.8454009,38.2422331
3089299845,54.8454128,38.2423499
3089299846,54.8454330,38.2444876
3089299847,54.8454438,38.2426553
3089299848,54.8454618,38.2448258
3089299849,54.8454738,38.2449650
3089299850,54.8455393,38.2435965
3089299851,54.8456245,38.2444351
3089299852,54.8465617,38.2420019
3089299853,54.8465889,38.2422983
3089299854,54.8466324,38.2419805
3089299855,54.8466591,38.2422765
3089299856,54.8466643,38.2423340
3089299857,54.8466766,38.2432550
3089299858,54.8467005,38.2419627
3089299859,54.8467324,38.2423125
3089299860,54.8467456,38.2432344
3089299861,54.8467563,38.2441248
3089299862,54.8467830,38.2425670
3089299863,54.8467858,38.2444458
3089299864,54.8468026,38.2430832
3089300165,54.8468243,38.2441061
3089300166,54.8468296,38.2430753
3089300167,54.8468721,38.2435380
3089300168,54.8469666,38.2414463
3089300169,54.8469784,38.2415653
3089300170,54.8470244,38.2430181
3089300171,54.8470914,38.2414090
3089300172,54.8471032,38.2415280
3089300173,54.8471734,38.2413780
3089300174,54.8471865,38.2415105
3089300175,54.8472231,38.2434433
3089300176,54.8472937,38.2413420
3089300177,54.8473068,38.2414745
3089300178,54.8474008,38.2420131
3089300179,54.8474071,38.2413187
3089300180,54.8474118,38.2420978
3089300181,54.8474168,38.2433377
3089300182,54.8474192,38.2414408
3089300183,54.8474342,38.2422712
3089300184,54.8475217,38.2412845
3089300185,54.8475338,38.2414066
3089300186,54.8475404,38.2423464
3089300187,54.8475541,38.2415885
3089300188,54.8475677,38.2417181
3089300189,54.8476093,38.2406562
3089300190,54.8476185,38.2422049
3089300191,54.8476250,38.2432711
3113268686,54.8372012,38.2479221
3113268687,54.8372031,38.2479833
3113268688,54.8372692,38.2473337
3113268689,54.8372884,38.2477540
3113268690,54.8372954,38.2479088
3113268691,54.8378710,38.2508416
3113268692,54.8378917,38.2509548
3113268693,54.8379794,38.2507817
3113268694,54.8380002,38.2508949
3113268695,54.8415273,38.2486869
3113268696,54.8415491,38.2489431
3113268697,54.8415685,38.2491716
3113268698,54.8415821,38.2486728
3113268699,54.8415903,38.2494292
3113268700,54.8416039,38.2489291
3113268701,54.8416124,38.2496891
3113268702,54.8416233,38.2491576
3113268703,54.8416343,38.2499468
